name,latitude,longitude
ronz15,-12.26865300035919,-64.36350200041562
ronz16,-12.10844500018755,-64.32871599985485
ronz17,-12.28543499955805,-64.31689100007156
ronz18,-12.20079999903558,-64.15846499930869
ronz19,-12.22519299985433,-64.15512399971934
ronz20,-11.88784299969332,-63.69217499980392
ronz2,-11.8682950038893,-63.1459069993917
ronz21,-12.0563940000063,-63.51395500053295
ronz22,-12.08040599816228,-63.70851699682079
ronz23,-12.16241700021143,-63.63973899954786
ronz24,-12.1784499996665,-63.47044799995739
ronz25,-12.09151900014551,-63.4384569998365
ronz26,-12.15858199949,-63.36279500289265
ronz27,-12.01777300019694,-63.18640800109476
ronz28,-12.23835099892273,-63.42747000090611
ronz29,-11.94012000224915,-63.01425500080184
ronz30,-11.85982499980293,-62.85651000030807
ronz3,-11.9841870002615,-63.31541199985017
ronz31,-12.31162599767215,-64.27891800158797
ronz32,-12.26619700002137,-64.28431600007814
ronz33,-11.84642000004467,-63.23433999998873
ronz34,-11.88422300104533,-63.12133700061966
ronz35,-11.93685200012158,-62.99148900095742
ronz36,-11.92772099973057,-63.05711599734672
ronz37,-11.99021300086293,-63.0705519999055
ronz38,-12.16156900028863,-63.00856500157546
ronz39,-11.99161399994329,-63.00961799813286
ronz40,-11.79125099996445,-62.75946500196023
ronz4,-11.93324799909881,-63.40296700062636
ronz41,-11.85408599850341,-62.65413699855807
ronz42,-11.957383000000,-62.416423000000
ronz43,-11.99053400007638,-62.41282300005303
ronz44,-11.894067000000,-62.391224000000
ronz45,-11.26043699969839,-62.10794399967989
ronz46,-11.64377699893603,-62.14997199843614
ronz47,-12.16404799775364,-62.38260899951785
ronz48,-11.92903700297985,-63.05200700120021
ronz49,-11.80515900028219,-61.81022800036123
ronz50,-11.6398850003232,-62.11044600018491
ronz5,-11.94806200109344,-63.4531419992066
ronz51,-11.740183000000,-62.235495000000
ronz52,-12.448068,-64.241856
ronz53,-12.35397800169877,-64.2350488458541
ronz54,-12.19166799972324,-63.43033499816229
ronz55,-12.22317400107257,-63.43135199966124
ronz56,-12.05975000118056,-63.47596300233612
ronz57,-12.277927000142,-63.44765500007158
ronz58,-12.10233599900074,-63.49552200066757
ronz59,-12.415935,-64.159848
ronz6,-12.058255000000,-63.5205960000000
ronz60,-12.20713998826546,-62.23156099983472
ronz61,-12.233273000000,-63.861882000000
ronz62,-10.70714700292236,-62.26763899964779
ronz63,-12.02244399745772,-62.2532420004291
ronz64,-12.16540361603457,-62.32967834763425
ronz65,-12.18488599927226,-62.31704299954405
ronz66,-13.022045997933,-62.36994499909024
ronz67,-13.03846499948871,-62.34577399949082
ronz68,-12.06566299882864,-62.16724999880824
ronz69,-12.19111800085799,-62.28788100099268
ronz70,-11.74145700288461,-62.56375300170176
ronz71,-11.94436199869155,-63.02205199944952
ronz72,-12.03931600232895,-62.96571699896161
ronz73,-12.10005300027674,-63.45819200052372
ronz74,-12.14116299864113,-63.4630689993214
ronz75,-12.13515499756562,-63.5178729970169
ronz76,-12.21441600024647,-63.53756800053495
ronz77,-12.22788099890432,-63.50378100303766
ronz78,-12.11833400130819,-63.8747989976326
ronz79,-11.92924700014411,-63.30980500140282
ronz7,-12.11768599836283,-63.4866570007106
ronz80,-11.92870900003743,-63.28104199793363
ronz81,-12.02903599834248,-63.29689899924217
ronz82,-11.91677400093441,-63.0017059998318
ronz83,-11.84686699910017,-62.55123299970114
ronz84,-11.99789000033614,-63.10050600009465
ronz85,-12.02788100020472,-63.16879100080539
ronz86,-12.31390799966179,-63.43004599958365
ronz87,-11.9308139988261,-63.34456899960189
ronz88,-11.93141200309958,-63.32855299980971
ronz89,-11.93695599992588,-63.14474000042856
ronz90,-12.011656000839,-63.21474000004318
ronz91,-12.14226699668981,-63.09749199953109
ronz8,-12.15211399950712,-63.50290799947769
ronz9,-12.12463300126269,-63.83122500025893
ronza,-12.163696000000,-64.431908000000
rparq,-9.78734599955947,-67.33949600383247
rparr,-9.786843988614457,-67.34233400956823
rpars,-9.789017000000,-67.343777000000
rribz,-10.330147,-64.948719
salci,-10.4124250003007,-67.4710960000229
salo1,-10.412334,-67.469792
salov,-10.41169199951047,-67.4688669996526
salvo,-10.45209900001605,-67.44787500010382
salvz,-14.88406000137474,-64.48658499843189
samaz,-14.96158699973513,-64.69960200079261
sfraz,-13.779106,-65.46160699000001
sgaen,-10.265453,-67.06337000000001
sgaov,-10.27004399769474,-67.07124399528077
sguci,-10.19112490517461,-67.72165409109901
sgue1,-10.16757299969772,-67.7386870005042
sgue2,-10.187266,-67.719965
sguen,-10.190599,-67.725365
sguge,-10.18636100116579,-67.72842199926717
sguqu,-10.187376,-67.721490
sjoag,-10.56889599973608,-69.38542600007295
sjoci,-10.19435600027418,-67.54050800038381
sjoen,-10.19385399998074,-67.5402490002898
sjoov,-10.18075170144622,-67.53055421732165
sjoq1,-10.20679500046726,-67.54691700036621
sjoqu,-10.20698485659772,-67.54800522886946
sjosq,-10.18110054828937,-67.52811012857951
sjuc1,-10.597236,-67.99664900000001
sjuc11,-10.76194400138022,-68.15055600485523
sjuc2,-10.602077,-67.91771300000001
sjuc3,-10.76422999836583,-68.23183100484999
sjuc4,-10.623129,-67.87633099999999
sjuc5,-10.656585,-68.094471
sjuc6,-10.70235047278903,-68.1691923422816
sjuc7,-10.87182200284254,-68.21465000109116
sjuc8,-10.61017,-67.90611800000001
sjuc9,-10.60450599936167,-67.91752300174262
sjuc10,-10.61687700149541,-67.88494499923868
sjudc,-10.588977,-67.96912500000001
sjude,-10.603583,-67.912302
sjudg,-10.5863350008273,-67.94759099972369
sjudo,-10.6720275080167,-68.14150635248522
sjudq,-10.538986,-68.031590
sjue1,-10.614976000000,-68.041123000000
sjue2,-10.18227200056493,-67.70638299937326
sjue3,-10.71334594179428,-68.17930695514572
sjue4,-10.70826923170158,-68.17217266229265
sjuel,-10.76646399999345,-68.18528400033667
sjuen,-10.70278799085716,-68.15830599448344
sjuo1,-10.87381100072709,-68.21923200147081
sjuo10,-10.5857429991823,-67.92333899893011
sjuo2,-10.66766199427743,-68.14178909462403
sjuo4,-10.68385399741834,-68.14712899807898
sjuo5,-10.58777807913306,-67.97656995667566
sjuo6,-10.68398799967955,-68.14823099987782
sjuo7,-10.76547100070375,-68.18073999925541
sjuo8,-10.77079441720537,-68.22790165541569
sjuo9,-10.62005199997176,-68.07533200011156
sjuov,-10.75932911540317,-68.18931134202192
slorz,-15.51486200015152,-65.68216800035687
sloug,-11.13667499998656,-68.51799499939271
sluen,-9.725179000000,-66.668391000000
sluip,-9.770849,-66.593214
sluiq,-9.759400123113778,-66.62511112583478
sluq1,-9.717825140774863,-66.61225601612871
sluq2,-9.774485,-66.598848
sluqu,-9.713706000000,-66.666394000000
slusq,-9.721852999988016,-66.66661399999744
smac1,-10.67238100006281,-67.6916019999986
smaci,-10.661786,-67.636688
smadc,-9.105358050345323,-68.72351911880162
smadg,-9.09932299967255,-68.71307000031015
smado,-9.14336800552743,-68.72914600000675
smao1,-10.6708810004413,-67.69217199935193
smaro,-10.671009000000,-67.691089000000
smarz,-13.27933499954557,-63.67081399986198
smaza,-15.13849500072764,-64.39334900034505
smigz,-12.15876399975557,-63.11094399923881
sramz,-13.30264700023624,-64.53535200048388
sritz,-11.98509099779886,-67.3578119992633
sroc1,-10.58789099656437,-67.59118999999208
sroc2,-10.58696899803449,-67.58976600029783
sroc3,-10.62006500010751,-67.57111400024124
sroc4,-10.62090400000832,-67.57214800002068
srosc,-10.62226400071164,-67.58051599763122
srosg,-10.62875799985637,-67.44088000005375
srosq,-10.625108,-67.581158
tahue,-11.22939099940168,-68.34634799827927
tahug,-11.22779199984862,-68.52837099873676
tahuo,-11.88268399888109,-69.02530599857687
tambe,-12.55275099584876,-69.1465740014598
tocae,-8.946813654153235,-67.1936672316106
tocag,-8.95878800907863,-67.28261399980204
tocaq,-8.969679667527844,-67.25389091651168
tocas,-8.963140011163196,-67.24804200954706
tocge,-8.965316000221355,-67.23773299966068
tocss,-8.966338998524659,-67.24139099845301
tric1,-10.373817,-67.430585
tric2,-10.327613,-67.582653
trici,-10.32410800089871,-67.53909500039734
trien,-10.27122399605791,-67.54360899920579
trig1,-10.306769,-67.500549
trig2,-10.30754599957339,-67.50119299973935
trig3,-10.308491,-67.501140
trig4,-10.374296,-67.428823
trig5,-10.335818000000,-67.508758000000
trig6,-10.30883900088578,-67.50040400034528
trige,-10.30641700012603,-67.4995910001267
trio2,-10.268944,-67.53422
trio3,-10.266783,-67.53569299999999
trio4,-10.335041000000,-67.531737000000
trio5,-10.32473599964354,-67.5090319996155
trio6,-10.32146700070466,-67.54765300099653
triov,-10.298479,-67.55709299999999
tripa,-10.31869600175895,-67.55829499865644
triq1,-10.37286700002138,-67.42851599998845
triq2,-10.372024000000,-67.417703000000
triq3,-10.372304,-67.419442
triq4,-10.33699499972214,-67.40524099985603
triq5,-10.32778199834423,-67.54080300195375
triq6,-10.36454500561498,-67.41605800022793
triq7,-10.30694600049402,-67.49954900124347
tris1,-10.371094000000,-67.418894000000
trisq,-10.378195,-67.419351
triuc,-10.329039,-67.542350
triug,-10.37336999965447,-67.42974800016682
triuq,-10.360685000000,-67.334271000000
trspg,-8.142175999991661,-78.90570000005853
tuchz,-11.145879000000,-66.159941000000
tvert,-9.741469998162657,-67.0702439993909
ultiq,-10.15564300022421,-66.90850999811207
valci,-9.588955999774809,-65.77895300001407
valds,-9.372014999948428,-65.73383199942742
valeg,-9.621704000000,-65.804142000000
valge,-9.282423999649488,-65.72559599997398
valov,-9.193964000908652,-65.7089609992678
valpa,-9.190017001594034,-65.70078600043436
valq1,-9.570934,-65.764301
valq2,-9.636367999986932,-65.6966689999368
valqu,-9.427216000000,-65.758032000000
vals1,-9.196469999630642,-65.70484699969555
valsq,-9.615708000000,-65.730671000000
vecrg,-11.30108800013299,-69.12714599927665
venec,-11.11528099995652,-66.78751299892164
vilae,-9.74036000000,-67.728898000000
vildr,-9.73440696116943,-67.70478004052421
vilp1,-9.741791999963212,-67.70573399991305
vilpa,-9.737184000030158,-67.70719400032533
vilre,-9.680236000000001,-67.76224000000001
xapc1,-10.666676000000,-68.314621000000
xapc2,-10.668832,-68.333803
xapc3,-10.79348645341942,-68.49157718689938
xapde,-10.69370300070766,-68.42210500109567
xape1,-10.78007500908309,-68.44380501708144
xape2,-10.668473,-68.314988
xape3,-10.669395,-68.314123
xape4,-10.68348599816805,-68.36822999813111
xape5,-10.64034200030891,-68.3261780003794
xape6,-10.783029,-68.445554
xapen,-10.783565,-68.37101199999999
xapo1,-10.830328,-68.469895
xapo2,-10.55564399679802,-68.54958300086132
xapo3,-10.676098,-68.408027
xapo4,-10.716434,-68.410682
xapo5,-10.77309499974999,-68.36242900001704
xapo6,-10.78824800537264,-68.28051300366174
xapo7,-10.78584799971539,-68.27866899826083
xapo8,-10.78764700113532,-68.28199299986932
xapo9,-10.66890099997302,-68.26768700001769
xapov,-10.783094,-68.451786
xapqu,-10.77613599951298,-68.44607800027327
xapre,-10.668041,-68.332261
yacz1,-13.94967199952035,-66.00414800006594
zagra,-13.64191100101965,-63.65548600030068
zalgr,-13.633812,-63.655574
zcal1,-13.29714299741844,-63.55511599995434
zcal2,-13.30138000874913,-63.56294100168409
zcali,-13.29623699894131,-63.56009398193891
zchi3,-13.7399651468987,-63.46553453536541
zchio,-13.724011,-63.48813500000001
zchip,-13.723533000,-63.487886000
zchun,-13.187075,-64.219593
zcmer,-13.691059,-63.436716
zesta,-13.70771526129553,-65.45149545230286
zhuac,-13.60606600099003,-63.88093400254048
zpar1,-13.76803,-63.384444
zpcha,-13.10486399805537,-63.75257399695323
zporv,-13.28834900004365,-63.54255699961435
zreco,-13.78833799994181,-63.81146299892503
zsbor,-12.66325700053442,-64.07753700001192
zsfra,-12.85126600005635,-62.90323700002315
zsjoa,-13.3804169674996,-63.52242800142155
zsjua,-13.64880900,-63.671969000
zsma1,-13.6850060000,-63.7044620000
zsma2,-13.70159500314428,-63.70092200060316
zsram,-12.5980560025257,-64.12953300154702
zanja,-13.63701199976665,-63.64919399938231
zanja,-13.60377666329967,-63.65124625429476
zanja,-13.62223175856869,-63.65538233910672
zanja,-13.60976430850698,-63.65217809417072
zanja,-13.78033299875292,-63.74739599903555
zanja,-13.77398399899129,-63.75406400035888
zanja,-13.624849,-63.649901
zanja,-13.79413899959415,-63.74467399978574
zanja,-13.640948000714,-63.64783699938857
zanja,-13.76436099934537,-63.42209699953133
zanja,-14.10383499340357,-63.45713899749651
zanja,-13.76846899947205,-63.38116100064823
zanja,-13.69652900008549,-63.43717899936585
zanja,-13.69497799934865,-63.43959899979145
zanja,-13.69380199962576,-63.44015200009893
zanja,-13.6930410004584,-63.44104699984622
zanja,-13.69323699921811,-63.44218499967927
zanja,-13.68924699748765,-63.44911298920524
zanja,-13.61403299987467,-63.63372999975098
zanja?,-11.92741356965522,-63.2818061094869
geoglyph 262m,-9.952330507500614,-67.59540609713211
geoglyph,-9.08492297,-67.17965220
geoglyph,-9.68216955,-66.54938650
geoglyph,-9.76278292,-67.53611311
geoglyph,-9.79305557,-66.64305975
geoglyph,-9.87295650,-67.29027758
geoglyph,-9.87665826,-67.29613397
geoglyph,-9.92706029,-67.57563654
geoglyph,-9.93194444,-67.67305556
geoglyph,-9.93250000,-67.59138889
geoglyph,-9.93465336,-67.56884302
geoglyph,-9.94158235,-67.57334496
geoglyph,-9.94341350,-67.57640686
geoglyph,-11.06595087,-66.32079398
geoglyph,-11.61990424,-65.12910032
geoglyph,-12.18178839,-64.64829088
geoglyph,-12.46850178,-64.26843576
geoglyph,-13.69127400,-63.79673100
geoglyph,-12.52833800,-53.13367700
geoglyph,-12.55779800,-53.14441900
geoglyph,-9.87304561,-67.28876285
geoglyph,-13.74122835,-63.45287670
geoglyph,-10.57351769,-65.33560783
geoglyph,-11.17189438,-68.13033067
geoglyph,-13.32975771,-62.00868192
geoglyph,-13.05500000,-62.56527778
geoglyph,-13.03509127,-62.20863585
geoglyph,-13.04358431,-62.23663579
geoglyph,-13.69282548,-63.43486945
geoglyph?,-10.14334550000,-66.9388190000
geoglyph?,-10.78360505182578,-68.36779258760342
geoglyph?,-8.786254514664376,-67.02050888568792
geoglyph?,-10.2439732242903,-67.66529921261024
geoglyph?,-10.19495951176669,-67.53888034399041
geoglyph?,-10.29274754485689,-67.69143138822628
geoglyph?,-9.108529948724376,-68.61010891219425
geoglyph?,-10.1750301432668,-67.06837652850214
geoglyph?,-10.37496100427965,-67.48682337311037
geoglyph?,-9.690493483460189,-67.34494634833014
geoglyph?,-9.695292365272781,-67.34536510862011
geoglyph?,-9.609997942024949,-67.74220708680039
geoglyph?,-9.634265591259243,-65.90707204423292
geoglyph?,-10.52494308539439,-67.63535676751823
geoglyph?,-9.873824250137135,-67.38924141797806
geoglyph?,-9.962434804176912,-67.49863034281174
geoglyph?,-10.30178624859577,-67.69534316168473
geoglyph?,-10.06739368713301,-67.41556908859346
geoglyph?,-10.55336472806183,-67.65204790657879
geoglyph?,-10.29243563136264,-67.65116554362531
geoglyph?,-9.105675914754947,-68.71817832675578
geoglyph?,-10.21974151520561,-67.15983041155471
geoglyph?,-9.049952302236077,-67.21363164651611
geoglyph?,-8.874523245556311,-67.04012439249223
geoglyph?,-9.772004721332559,-67.30860372564858
geoglyph?,-16.26454792065847,-72.08048966298456
geoglyph?,-10.5189065353749,-67.66244833893062
geoglyph?,-9.310718445245938,-66.54495783725311
geoglyph?,-9.604433999934876,-68.53332500008445
geoglyph?,-9.234113000023457,-65.61513800164711
geoglyph?,-10.3119834420000,-67.547563400000
geoglyph?,-9.598556715641068,-67.38848285414328
geoglyph?,-10.24021463611209,-67.33668561404933
geoglyph?,-9.862515967763422,-66.94339910807959
geoglyph?,-10.91371533442725,-68.97766865972596
geoglyph?,-9.990426579437784,-66.75622505673211
geoglyph?,-10.28871974582524,-67.55784026532376
geoglyph?,-10.73256585470816,-68.17240283652838
geoglyph?,-9.790615674195708,-67.3785809553644
geoglyph?,-9.696498742352796,-68.15838893393344
geoglyph?,-9.912456831825518,-66.65115952176654
colmv,-9.300715999622428,-59.09911299999835
cotmv,-9.319740000152482,-58.89093400007671
doma2,-9.765569000995324,-67.19713600263515
domav,-9.76326200086236,-67.19268699958828
iqumv,-9.787568252109027,-67.26694759079116
mouc1,-10.20591799923027,-67.54210099915694
mouci,-10.10904800046429,-67.55054699939829
mouo1,-10.07077099985747,-67.65114200016464
mouo2,-10.07066350140084,-67.41216415532162
mouov,-9.810304387560048,-67.17375742993511
mouv1,-9.949518999025035,-67.40083499966354
mouv10,-9.924872999888752,-67.16674499943167
mouv11,-10.91189600007936,-69.5329819993037
mouv12,-9.895388000100837,-67.17920300005477
mouv13,-10.44495000019923,-67.65744599988247
mouv14,-9.733590000160985,-67.12887700095588
mouv15,-9.866093999547404,-67.3566530000561
mouv16,-9.93073099980011,-67.62407199990123
mouv17,-10.13401200124725,-67.18792700003706
mouv18,-10.37743399902819,-67.41522799929949
mouv19,-10.51953300017908,-67.6278159998681
mouv2,-9.980057998629313,-67.43333500063156
mouv20,-10.52690600022305,-67.63420600002055
mouv21,-10.5157710000735,-67.6346360014751
mouv22,-10.2055510008602,-67.65044000040335
mouv23,-9.840157000227871,-67.16945600000385
mouv24,-9.795945998989064,-67.54434099947619
mouv25,-10.7139940024746,-69.32195997627301
mouv26,-10.57209467936283,-67.63803099981899
mouv27,-10.25200799999044,-67.29828899981545
mouv28,-9.59529400097596,-67.75090300026889
mouv29,-10.07544999909038,-67.31928799980003
mouv3,-9.980202000560432,-67.42975799928489
mouv30,-9.902208,-67.350638000
mouv31,-10.43844699992384,-67.70602000002074
mouv32,-10.45731600567419,-67.68009800197065
mouv33,-9.745645000176664,-67.15045099935335
mouv34,-9.741804999951086,-67.14101500217721
mouv35,-10.00322000111182,-67.40860999965253
mouv36,-9.343541999656061,-67.85515399943232
mouv38,-10.33321199435757,-67.56068800015386
mouv39,-10.78001500356016,-68.447349001074
mouv40,-10.3041619999699,-67.23473999988586
mouv41,-10.1948000013918,-67.5387100016365
mouv42,-10.0041069994268,-67.49412800058256
mouv43,-10.27504596387031,-62.59037201650695
mouv44,-10.1311739973505,-67.09151299788958
mouv45,-10.21422110658093,-67.58110239484341
mouv46,-10.3782390003832,-67.6223630000147
mouv47,-10.25752999781412,-62.49505099863072
mouv48,-10.23523499960964,-62.48733200026487
mouv49,-9.987839999815435,-62.45146099984903
mouv4,-9.945102000317082,-67.41910399991158
mouv5,-10.30057700034563,-67.5675529996084
mouv50,-10.10991400003928,-62.55397900012607
mouv51,-10.32740601903747,-67.53737301369853
mouv52,-10.10472416756734,-67.40439508310179
mouv53,-10.381639104416,-67.70328325110967
mouv54,-9.881516993807196,-66.56773699921347
mouv55,-11.05668500061877,-68.8727740000912
mouv56,-10.66992788004585,-67.6669269612279
mouv57,-10.76556774572379,-65.56384624972124
mouv58,-10.38685900046793,-67.5209619986888
mouv59,-10.37032451800567,-68.17058136183466
mouv6,-10.05389736874577,-67.50465399891246
mouv60,-10.3977809079031,-67.63853080725423
mouv61,-10.38502698298321,-67.58931698303715
mouv62,-10.29705000031744,-67.5689939996002
mouv63,-10.241326,-67.32469
mouv64,-10.30268300037759,-67.23515999986292
mouv65,-9.85389404932072,-67.2712420220959
mouv66,-10.36605699769295,-67.43283999855615
mouv67,-10.36536,-67.40082099999999
mouv7,-10.2360151822576,-67.38035968778047
mouv8,-10.20836999960964,-67.65553699848832
mouv9,-10.15508700201084,-67.601976999977
mouvi,-9.827997999724065,-67.28184899972271
scamp,-10.05780200536977,-67.30905099861809
mound village?,-10.2189188,-67.273304
mound village?,-9.5685997,-67.7139386
mound village?,-10.3078708,-67.500350
mound village?,-10.292257,-67.487850
mound village?,-9.3619900,-68.704135
mound village?,-10.9424982,-68.6213028
mound village?,-10.074400,-67.5545355
mound village?,-10.23980648334398,-67.59395889238498
mound village?,-10.37322762081304,-67.60096657219331
mound village?,-10.379916,-67.361334
mound village?,-10.09726996297934,-67.65769473653201
mound village?,-10.24575373858712,-67.31568115690931
mound village?,-10.37181203535115,-67.41886953447064
mound village?,-10.36592521838629,-67.58111945560699
mound village?,-10.19754054511123,-67.15244249598673
mound village?,-10.29495065336784,-67.23641870340143
mound village?,-10.24307747504471,-67.66501913681587
mound village?,-9.687822095896022,-67.34630202967593
mound village?,-10.39632318859283,-67.63789424696733
mound village?,-9.98978292244716,-67.16057522427937
mound village?,-9.698452690706365,-66.27467373428249
mound village?,-9.699501988715129,-66.26824707061247
mound village?,-9.170436639573435,-67.49243271741365
mound village?,-10.14004000,-67.850171
129m,-9.98782926460161,-62.45121121335694
146m,-9.987597406222497,-62.45142747661426
154m,-9.988127311031484,-62.45154882760745
165m,-10.25766530857724,-62.49491935426016
182m,-9.988028916251004,-62.45140116874978
186m,-9.987585849348859,-62.45152100558163
283m,-10.25718552916749,-62.49773485497583
41m,-10.25706016835563,-62.49526711961743
43m,-10.25748756736961,-62.49494872730925
444m,-9.987836964152457,-62.45604677582392
44m,-10.2576052263188,-62.49493037271726
53m,-10.25695964118039,-62.49511533162018
61m,-9.987644415319345,-62.45157901538929
74m,-10.25805054248425,-62.49572791954655
93m,-10.25752590599681,-62.49489855005421
mgmv1,-9.290303000054955,-59.3199120003513
mgrv2,-9.495428999550246,-59.3295430000913
mgrv3,-9.440369999842222,-59.27966599991958
mgmvi,-9.450854000649075,-59.26309600075562
aparz,-9.723891,-57.172864
apiaz,-9.179501102473628,-57.42394848474045
apiza,-9.227699001822307,-57.70099500106243
aripz,-9.350000999844548,-59.3226320001141
banc2,-9.872272016753106,-57.77153199770081
bandc,-9.822123999831748,-57.75570499816971
bandz,-9.813259994600218,-57.82130000005366
banz1,-9.871079531042321,-57.8872657107356
cortc,-10.05119899886345,-58.57556399967785
iamac,-11.92798799936585,-53.55373200006755
iamae,-11.93039801863518,-53.55363201558098
japuz,-10.16047300452101,-57.93737300389475
jurc1,-10.26918200122798,-58.54245800232319
juruc,-10.75353900005061,-58.441543999972
juruz,-9.414981001527874,-58.23257799829364
magrz,-9.704700999704704,-57.87715100034933
mgrc1,-9.365031001358474,-59.2404520017935
mgrc2,-9.243020999238867,-58.85661900020667
mgrc3,-9.241628999418337,-58.85914800071054
mgrc4,-9.8467030003105,-59.8074800009136
mgrc5,-9.613941999660652,-60.20088499978919
mgrc6,-9.924597002087832,-58.51245599936688
mgrc7,-9.281117000042498,-58.9043730000573
mgrc8,-9.323169999335253,-58.89591599966301
mgrc9,-9.302718000530739,-59.09867999999115
mgro1,-9.42689900119821,-59.75004499929961
mgro2,-9.244746999876405,-58.8577110010576
mgro3,-9.430179999080288,-59.1691609987875
mgro4,-9.211542000260826,-58.93467100054576
mgro5,-9.631255998711797,-59.09539099992355
mgro6,-9.513087999238486,-58.00656999992691
mgro7,-9.923096997955037,-58.51001500044686
mgro8,-9.025114999983499,-59.02210699986468
mgrov,-9.506297999917869,-59.81215099991498
mgrz1,-9.967039001251123,-60.07850200104351
mgrz10,-10.02997399999316,-58.57753499845309
mgrz11,-10.65452600001631,-58.42730900092188
mgrz12,-9.407077998837531,-57.94526100102942
mgrz13,-10.09847200087477,-58.45872500273162
mgrz14,-10.31122100164703,-58.64403100046888
mgrz15,-9.333389001335803,-58.33887399923796
mgrz16,-9.41748900122686,-57.85125900128801
mgrz17,-9.790776994922053,-59.34262099951027
mgrz18,-9.790054997853813,-59.34383899805205
mgrz19,-9.634477000109182,-59.31611100043992
mgrz2,-9.486721999694927,-59.8006219995502
mgrz20,-9.289704999917406,-59.31870799999257
mgrz21,-10.09160899987701,-59.63443400004113
mgrz22,-10.16660399942242,-58.14275699968303
mgrz23,-9.437100999870045,-58.28209999995705
mgrz24,-9.596390999663788,-57.78427500010375
mgrz25,-9.024991999359649,-59.02315999983771
mgrz26,-9.501524998154869,-59.79430200047031
mgrz27,-9.761008000159672,-57.9857980003069
mgrz28,-9.919760995104413,-55.24130600018395
mgrz29,-9.441750000418692,-58.15548100007186
mgrz3,-9.45051699994254,-59.23403300007363
mgrz30,-9.658356000990446,-57.65107099964946
mgrz31,-9.487010999808849,-58.1721079990368
mgrz32,-9.983291999882972,-58.60185600029196
mgrz33,-9.501560001310063,-59.79807700234331
mgrz34,-9.913947000823333,-60.0399839995831
mgrz35,-9.932837000500752,-59.98841400028484
mgrz36,-9.564534000340329,-59.75769800009749
mgrz37,-9.61256600185183,-60.2001030006353
mgrz38,-9.215103001116255,-58.00893999974585
mgrz4,-9.485189999184172,-59.00365900064835
mgrz5,-9.047661000934337,-59.09936200128814
mgrz6,-9.53010200136835,-59.04614300036993
mgrz7,-9.747068000247531,-58.14947399981983
mgrz8,-9.748928,-58.150007
mgrz9,-9.754026000205803,-57.91834799985151
nsatz,-9.424523999737279,-57.37032400056119
sjobz,-9.865338001706354,-57.67625300035392
tapaz,-9.863082999209819,-57.67447899946318
tcirc,-9.050621996251913,-59.105405999605
zbsuc,-9.631596999999999,-59.457167
circle 32m,-9.351200161619149,-59.32078135968694
circle 33m,-9.049734866230189,-59.10483690571226
circle 33m,-9.312694943285489,-59.09575908999605
circle 34m,-10.11081700918793,-58.57130963742216
circle 34m,-9.050920972917,-59.10719002603417
circle 35m,-10.02980718441024,-58.57665331689997
circle 35m,-9.287474000117406,-58.13820199924871
circle 37m,-10.39274078759304,-58.32850859554962
circle 42m,-9.593577247116254,-57.83740135234698
circle 40m,-9.588138351546151,-58.11320669450996
circle 40m,-9.588138351546151,-58.11320669450996
circle 44m,-10.3604058179805,-58.50721464124285
circle 44m,-9.321927415734802,-59.74020459223933
oval 46 x 41m,-9.53292800044607,-58.22654799997855
oval 47 x 41m,-9.796925071844644,-57.9733232964818
oval 55m,-9.244615586723906,-58.85759531858802
earthwork,-11.86306887,-53.68013856
earthwork,-11.99919400,-53.40463300
earthwork,-12.16396600,-53.35319700
earthwork,-12.28355200,-53.35184000
earthwork,-12.29838000,-53.16713600
earthwork,-12.38372900,-53.19294000
earthwork,-12.42610100,-53.16554700
earthwork,-12.44154800,-53.26656600
earthwork,-12.56062600,-53.10469900
earthwork,-12.59188200,-53.06677300
earthwork,-12.69123200,-53.27724100
arc 31m,-9.430205927062993,-59.16888940047158
arc 75m,-9.749370263791111,-58.14957631352181
arc 158m,-9.872252809601425,-57.77209240021362
circle 110m,-10.02965013272181,-58.57665401644044
circle 125m,-10.75336405047437,-58.44153849488479
circle 133m,-9.593401668532403,-57.83739754552096
circle 155m,-9.050845120545073,-59.10540814816021
circle 158m,-9.242805379485759,-58.85658197743399
circle 158m,-9.302471457461964,-59.0986878118613
circle 162m,-9.241400193419388,-58.85911499006696
circle 172m,-9.280878208178828,-58.90437372731301
circle 179m,-10.2689286619652,-58.54245978284105
circle 186m,-10.05093034487852,-58.57556329592509
circle 213m,-9.530363594688179,-59.04598027486088
circle 530m,-11.9272489711113,-53.55364691392365
circle 90m,-9.613685441207908,-60.20066690584249
zanja 1023m,-9.348616427268668,-59.32393217368561
zanja 1154m,-9.86161790203467,-57.67483476069459
zanja 189m,-10.02972660664681,-58.57740569434335
circle 88m,-9.430505031704834,-59.16908666215366
oval 162m,-9.922857684234756,-58.51002069649051
oval 166m,-10.79316253444412,-68.49144342670745
oval 184m,-9.211278841032426,-58.93472891751307
oval 189m,-9.2444659607958,-58.85775128575181
oval 194m,-9.43027871745034,-59.16891563603456
oval 345m,-9.42640735453994,-59.75005985155156
zanja 111m,-9.612936313571097,-60.20057994400006
zanja 197m,-9.754785042778138,-57.91821093308309
zanja 215m,-9.846394952711258,-59.80745486563264
zanja 217m,-9.564814101020618,-59.75733064304604
zanja 253m,-9.289338433868297,-59.3184477110879
zanja 249m,-9.451007597247379,-59.23392332850686
zanja 253m,-9.789649302787126,-59.34376151746606
